DEMANDA *;DES_SOLICITACAO;COD_ABRANGENCIA;DES_ABRANGENCIA;COD_ELEMENTO;DES_ELEMENTO;COD_CONSUMIDOR;DES_ENDERECO;NOM_BAIRRO;COD_EQUIPE;DES_EQUIPE;DES_EQUIPE_EXEC;COD_SITUACAO;DES_SITUACAO;DES_ANDAMENTO_EXEC;COD_OCORRENCIA;DES_OCORRENCIA;DAT_INICIO;DAT_VENCIMENTO;DES_USUARIO;DES_RISCO;FLG_CONFERIDA;DES_INSTRUCAO;DES_OBSERVACAO_RETAGUARDA;DAT_ATUALIZACAO;
2185620;6 / MECÂNICA - PLANTÃO;2;SEDE ADMINISTRATIVA;1;GERAL;<Null>;ANTONIO DE GODOY, 2181;JARDIM DOS SEIXAS;6;Mecânica;56 Vector - Equipe Mecânica - Geraldo /;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;04/08/2024 09:08;11/08/2024;MIDOLIVEIRA;<Null>;Não-sem flag;#NOME?;Nos mobilizamos até o local da demanda. Constatamos que o motor do portão não respondia ao comando do controle remoto. A pedido do fiscal Carlos desbloqueamos a trava da engrenagem do motor para a abertura e fechamento manual. ;07/08/2024 00:00;
2185621;6 / ELÉTRICA - PLANTÃO;86;MARIA ZORITA;1;PTB-198;<Null>;CASMIN ALVES DE MOURA, S/N;LOTEAMENTO PARQUE RESIDENCIAL MARIA ZORITA;5;Elétrica;56 Vector - Equipe Elétrica - Alex Rocha / Luis Fernando;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;04/08/2024 09:30;11/08/2024;MIDOLIVEIRA;<Null>;Não-sem flag;"---PLANTÃO---
PTB 198 ESTÁ COM ERRO (E63), REALIZAR MANUTENÇÃO NECESSÁRIA.";"Ao chegar ao local foi realizado testes de tensão e corrente com o multímetro e verificamos uma corrente muito alta na ihm da Soft-starter, foi realizado o teste de isolamento com o megometro e constatada uma resistência de isolamento muito baixa, posteriormente foi verificado tanto um sinal de curto circuito no alojamento do cabo da bomba, Foi informado o fiscal Pedro trovo e o mesmo solicitou uma demanda para equipe mecânica realizar o corto para acesso aos cabos.
Foi feito o corte da solda pela equipe mecânica, realizado o teste com o megometro novamente a pedido do fiscal Pedro e falado pelo mesmo que será necessário levantar a bomba no dia da semana.";07/08/2024 00:00;
2185632;6 / MECÂNICA - PLANTÃO;86;MARIA ZORITA;1;PTB-198;<Null>;CASMIN ALVES DE MOURA, S/N;LOTEAMENTO PARQUE RESIDENCIAL MARIA ZORITA;6;Mecânica;56 Vector - Equipe Mecânica - Geraldo /;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;04/08/2024 10:49;11/08/2024;MIDOLIVEIRA;<Null>;Não-sem flag;#NOME?;"Nos mobilizamos ate o local da demanda. Conforme socilitado foi removida a caixa de proteção dos cabos da bomba. E apos a avaliação da equipe da elétrica. Foi recolocada no lugar com alguns pontosnde solda.

Material Vector 

3 discos de corte 
1 vareta de eletrodo ";07/08/2024 00:00;
2185633;6 / ELÉTRICA - PLANTÃO;139;CLUBE V;6;PTB-303;<Null>;ATÍLIO CAPELLO, ;LOTEAMENTO CLUBE V;5;Elétrica;56 Vector - Equipe Elétrica - Alex Rocha / Luis Fernando;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;04/08/2024 11:23;11/08/2024;MIDOLIVEIRA;<Null>;Não-sem flag;"---PLANTÃO---
PTB 303 ESTÁ DANDO ERRO COM FREQUENCIA, REALIZAR MANUTENÇÃO NECESSÁRIA.
OBS: PTB FOI RESETADO DEVIDO BAIXO NÍVEL";"Ao chegar ao local foi realizado teste de tensão e corrente com o multímetro e as mesmas estavam OK!
Foi verificado que as pontas dos cabos de saída da bomba estava oxidado, foi refeita as pontas dos cabos colocando terminal, realizado o teste com o megometro que apresentou uma resistência de 70Mohms entre as fases e o Terra.
Foi ligado o PTB e Aguardado uns 25Min e o mesmo não apresentou falhas
Foi avisado o fiscal massao e o mesmo pediu para finalizar a demanda e continuar monitorando o poço ";07/08/2024 00:00;
2185636;6 / ELÉTRICA - PLANTÃO;185;VILA POMPÉIA;1;GERAL;<Null>;NÍVEA DULCE TEDESCHI CONFORTI,  - ESQ. AMÉRICO CERON;VILA POMPÉIA;5;Elétrica;56 Vector - Equipe Eletromecânica - Geovane / Adriel;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;04/08/2024 13:38;11/08/2024;MIDOLIVEIRA;<Null>;Não-sem flag;"---PLANTÃO---
Revisar a automação da bomba dosadora de flúor, pois está falhando";"Foram efetuado todos os testes necessários e as dosadoras estão em operação.
foi feito um vídeo de funcionamento de ambas e foram enviados a o fiscal Pedro.";07/08/2024 00:00;
2185639;6 / MECÂNICA - PLANTÃO;120;RESIDENCIAL MIRANTE;1;GERAL;<Null>;MARIA CORREA PETROCILO, 204;RESIDENCIAL MIRANTE;6;Mecânica;56 Vector - Equipe Mecânica - Geraldo /;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;04/08/2024 14:41;11/08/2024;MIDOLIVEIRA;<Null>;Não-sem flag;#NOME?;Mobilizamos até o local,  instalamos válvula de dosagem de cloro na tubulação de saida do PTB.;07/08/2024 00:00;
2185641;6 / MECÂNICA - PLANTÃO;120;RESIDENCIAL MIRANTE;1;GERAL;<Null>;MARIA CORREA PETROCILO, 204;RESIDENCIAL MIRANTE;6;Mecânica;56 Vector - Equipe Mecânica - Geraldo /;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;04/08/2024 15:56;11/08/2024;MIDOLIVEIRA;<Null>;Não-sem flag;#NOME?;"Nos mobilizamos até o local. Realizamos a substituição da mangueira de injeção de cloro da bomba até a tubulação. Realizamos a substituição da valvula de injeção de cloro. Sem apresentar vazamentos liberamos para o seu funcionamento.   

Material Semae 

15 m de mangueira ";07/08/2024 00:00;
2185650;1 / ELÉTRICA - CORRETIVA;86;MARIA ZORITA;1;PTB-198;<Null>;CASMIN ALVES DE MOURA, S/N;LOTEAMENTO PARQUE RESIDENCIAL MARIA ZORITA;5;Elétrica;56 Vector - Equipe Elétrica - Lucas / Jailson;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;05/08/2024 06:42;12/08/2024;MSALVADOR;<Null>;Não-sem flag;Equipe elétrica - acompanhar içamento da bomba, megar, se estiver bom realizar emenda dos cabos.;"-Deslocamento até almoxarifado.
-Deslocamento até demanda.
-Pós chegada, foi realizado a megagem.
-A megagem deu 0.14M omhs as 3 fases.
-Foi constatado defeito na bomba.

";07/08/2024 00:00;
2185651;1 / ELÉTRICA - CORRETIVA;139;CLUBE V;6;PTB-303;<Null>;ATÍLIO CAPELLO, ;LOTEAMENTO CLUBE V;5;Elétrica;56 Vector - Equipe Elétrica - José / Willian;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;05/08/2024 06:45;12/08/2024;MSALVADOR;<Null>;Não-sem flag;"PTB 303 Foi encontrado parado com luz de erro acesa E05.
Realizar reparo necessário.";"Equipe foi ao local megamos motor conforme fotos, cabos do painel com muito aquecimento e com autorização do fiscal Jamil foi feito a substituição dos cabos de potência do painel, para isso foi necessário fazer busca de material no almoxarifado semae e no fornecedor, voltamos ao local, inserimos e trocamos terminais, trocamos os cabos de potencia do painel, feito também parametrização do timer e  realizamos testes de funcionamento ok. 

Material vector:
24 terminal 16mm 

Material semae:
20 metros de cabo 16mm.";07/08/2024 00:00;
2185653;1 / MECÂNICA - CORRETIVA;41;MARIA LÚCIA;5;PTB-095;<Null>;DEZENOVE DE MARÇO, ;JARDIM MARIA LÚCIA;6;Mecânica;56 Vector - Equipe Mecânica - João Vitor / André Felipe;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;05/08/2024 07:57;12/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Executar reparo necessário na porta esquerda do abrigo novo.;Mobilização  até o local  do serviço , Foi realizado  a retirada  a porta do lugar para realizar  a solda do gonzo  que estáva danificado  operando novamente ;07/08/2024 00:00;
2185655;1 / MECÂNICA - CORRETIVA;31;VILA TONINHO;1;REL-034;<Null>;MARIA CERON VOLPE, S/N;VILA TONINHO;6;Mecânica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;05/08/2024 08:02;12/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Cortar os 2 postes de iluminação a 100 mm do solo e soldar na base do poste flange quadrada com reforço para acoplamento em suporte articulado. E fazer a retirada das pétalas existentes com devolução no Reuso de Materiais.;<Null>;07/08/2024 08:01;
2185694;1 / MECÂNICA - CORRETIVA;<Null>;<Null>;<Null>;<Null>;14150;VOLUNTÁRIOS DE SÃO PAULO, 3335;CENTRO;6;Mecânica;56 Vector - Equipe Mecânica - João Vitor / André Felipe;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;05/08/2024 09:13;12/08/2024;MIDOLIVEIRA;<Null>;Não-sem flag;"Fornecimento de 3,05m de tubo galvanizado de Ø1"", com rosca macho nas duas  extremidades, por favor.";"mobilização ao fornecedor, o tubo foi cortado no local, mobilizamos até a base e suspendemos para o fim do expediente. 

no dia seguinte, foi Realizado a rosca do tubo e após conclusão, mobilizamos até o CCO para realizar a entrega do tubo.";07/08/2024 00:00;
2185804;1 / MECÂNICA - CORRETIVA;1;ESTAÇÃO DE TRATAMENTO DE ÁGUA;1;GERAL;<Null>;SÃO PAULO, 2231;JARDIM DOS SEIXAS;6;Mecânica;56 Vector - Equipe Mecânica - João Vitor / André Felipe;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;05/08/2024 10:34;12/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"Mecânica:
Disponibilidade de uma equipe mecânica para reinstalação da Bomba Anfíbia de Captação 03 na ETA.

Serviço  a ser realizado em 06/08/24 por volta dás 9:00h";mobilização ao local do serviço, Foi realizado verificação do nível de água da válvula e foi deixada no local com o apoio do caminhão munck, foi realizado a montagem do toco, válvula de retenção e a curva, logo após foi realizado a montagem ao restante da válvula que já estava no local.;07/08/2024 00:00;
2185805;1 / MECÂNICA - CORRETIVA;106;BORÁ;1;EAT033-BR 01;<Null>;PRESIDENTE JUSCELINO KUBITSCHEK DE OLIVEIRA, S/N - DE ESQUINA;JARDIM PANORAMA;6;Mecânica;56 Vector - Equipe Mecânica - João Vitor / André Felipe;39;SUSPENSA;<Null>;<Null>;<Null>;05/08/2024 10:35;12/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"MECÂNICA
RETIRAR CURVA ACIMA DO TÊ E REALIZAR OBLONGAMENTO DOS FUROS PARA AJUSTAR POSIÇÃO DA PEÇA.";<Null>;07/08/2024 08:01;
2185816;1 / MECÂNICA - CORRETIVA;1;ESTAÇÃO DE TRATAMENTO DE ÁGUA;1;GERAL;<Null>;SÃO PAULO, 2231;JARDIM DOS SEIXAS;6;Mecânica;56 Vector - Equipe Mecânica - Igor Liso / Danilo Castro;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;05/08/2024 10:48;12/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Solicita verificar misturador do tanque 4 de cal, que aparenta estar desalinhado.;"ETA - MISTURADOR 04 

Mobilização até o local; identificado motorredutor do misturador 04 com jogo na base de fixação, identificado um parafuso quebrado que foi substituído.
Mobilização até loja ferramental; aquisição de materiais.
Após manutenção, foi realizado testes e não houve melhoras na questão do balanço do motorredutor, identificamos problemas na base que esta abaulada e pra melhor fixação grautear a base.

Materiais Vector 
01 Parafuso allen 12x50
01 Arruela lisa 12mm
01 Porca sext 12mm
Eletrodo 6013 2,5mm ";07/08/2024 00:00;
2185871;1 / ELÉTRICA - CORRETIVA;69;NATO VETORAZZO;1;GERAL;<Null>;JAIME DOS SANTOS PEREIRA,  - ESQ C/ ROGERIO ARADO;RESIDENCIAL NATO VETORASSO;5;Elétrica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;05/08/2024 11:59;12/08/2024;MSALVADOR;<Null>;Não-sem flag;"""Equipe elétrica:
-Revisar aterramento dos paineis;
-E instalar DPS classe lll nos seguintes locais:
      - Alimentação do Fieldlogger;
      - Barramento RS485;
      - Ethernet;
      - Entradas analógicas e digitais que estiverem ligadas no FielLogger.""

OBS : Em caso de Dúvidas , Ligar 17-99148-3597 / 99107-2669";<Null>;07/08/2024 08:01;
2185928;1 / ELÉTRICA - CORRETIVA;20;MARACANÃ;1;PTB-016;<Null>;ALEXANDRE FLORIANO, S/N - EM FRENTE AO 215;JARDIM MARACANÃ;5;Elétrica;56 Vector - Equipe Elétrica - José / Willian;39;SUSPENSA;<Null>;<Null>;<Null>;05/08/2024 14:07;12/08/2024;MSALVADOR;<Null>;Não-sem flag;INSTALAR QUADRO DE COMANDO COM SOLFSTARTER PARA BOMBA DO POÇO.;<Null>;07/08/2024 08:01;
2185960;1 / MECÂNICA - CORRETIVA;1;ESTAÇÃO DE TRATAMENTO DE ÁGUA;1;GERAL;<Null>;SÃO PAULO, 2231;JARDIM DOS SEIXAS;6;Mecânica;56 Vector - Equipe Mecânica - João Vitor / André Felipe;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO, SUSPENSO, DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;05/08/2024 15:12;12/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"Fornecimento de 1 barra roscada de 1 metro x 3/4"", 25 porca 3/4"" e 30 arruela 3/4"".";"Mobilização  até o fornecedor buscar material,  conforme solicitado. 

Material Vector 
25 porca 3/4
30 arruela lisa 3/4
0 barra roscada 3/4";07/08/2024 00:00;
2185991;1 / ELÉTRICA - CORRETIVA;5;SEDE GERENCIA DE OPERAÇÃO MANUTENÇÃO AGUA;1;GERAL;<Null>;FRANCISCO PALMIERI, 77;JARDIM DOS SEIXAS;5;Elétrica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;05/08/2024 15:41;12/08/2024;MSALVADOR;<Null>;Não-sem flag;"Retirar cabos elétricos em desuso no poste padrão antigo.

Falar com Felipe.";<Null>;07/08/2024 08:01;
2186009;1 / CIVIL - CORRETIVA;41;MARIA LÚCIA;5;PTB-095;<Null>;DEZENOVE DE MARÇO, ;JARDIM MARIA LÚCIA;26;Civil;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;05/08/2024 15:53;12/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Fazer fundo falso forte na cx de passagem e chumbar tampa da cx.;<Null>;07/08/2024 08:01;
2186048;1 / MECÂNICA - CORRETIVA;132;GERENCIA DE OPERAÇÃO E MANUTENÇÃO;46;ELETRO AGUA;<Null>;FRANCISCO PALMIERI, 77;JARDIM DOS SEIXAS;6;Mecânica;56 Vector - Equipe Mecânica - João Vitor / André Felipe;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;05/08/2024 16:38;12/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"Mecânica:
Fornecimento de 9 unidades do item: 8.40 ARRUELA DE VEDAÇÃO BORRACHA NR1087 C/1 LONA E=3MM DE=455MM DI=329MM P/FLANGE PN10 DN300 FACE PLENA

(DN 300 MM) para uso em manutenções
";"Mobilização até o fornecedor buscar material,  conforme solicitado. 

Material Vector 
09 anel de vedação 
";07/08/2024 00:00;
2186050;1 / MECÂNICA - CORRETIVA;132;GERENCIA DE OPERAÇÃO E MANUTENÇÃO;46;ELETRO AGUA;<Null>;, ;<Null>;6;Mecânica;56 Vector - Equipe Mecânica - João Vitor / André Felipe;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;05/08/2024 16:39;12/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"Mecânica:
Fornecimento de 14 unidades do item 8.41	ARRUELA DE VEDAÇÃO BORRACHA NR1087 C/1 LONA E=3MM DE=565MM DI=411MM P/FLANGE PN10 DN350 FACE PLENA

(DN 350MM) quatro para uso na instalação da bomda de Captação 03 na ETA e dez para manutenções em geral.
";"Mobilização  ate o fornecedor buscar material, conforme solicitado. 

Material Vector 
14 anel de borracha 350mm";07/08/2024 00:00;
2186051;1 / CIVIL - CORRETIVA;106;BORÁ;1;EAT033-BR 01;<Null>;PRESIDENTE JUSCELINO KUBITSCHEK DE OLIVEIRA, S/N - DE ESQUINA;JARDIM PANORAMA;26;Civil;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;05/08/2024 16:40;12/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"CIVIL
REALIZAR RECOMPOSIÇÃO DO BLOCO DE ANCORAGEM DO LADO EXTERNO DA CASA DE BOMBAS QUE FOI PARCIALMENTE DEMOLIDO PARA LIVRAR TUBUÇÃO.
NECESSÁRIO PREENCHER VÃO ENTRE O BLOCO E O TUBO QUE FOI ERGUIDO.
";<Null>;07/08/2024 08:01;
2186081;1 / ELÉTRICA - CORRETIVA;1;ESTAÇÃO DE TRATAMENTO DE ÁGUA;1;GERAL;<Null>;SÃO PAULO, 2231;JARDIM DOS SEIXAS;5;Elétrica;56 Vector - Equipe Elétrica - Marcelo B / Adriel;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO, SUSPENSO, DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;06/08/2024 07:48;13/08/2024;MSALVADOR;<Null>;Não-sem flag;"Auxiliar equipe mecânica para instalação da bomba anfíbia na ETA. Deixar os cabos da bomba conectado na caixa de ligação.

Serviço será executado dia 06/08/2024 as 09h";"equipe se deslocou ao local da demanda,  ficamos aguardando junto com a equipe mecânica a chegada da bomba,  após a chegada da mesma, ficamos aguardando a mecânica  liberar  para direcionamos os cabos, passamos  para dentro do abrigo  7 pernas de cabo 70mm sendo 6 fases 1 terra 8metros cada, e 10 metros de cabo 16mm,  2 pernas para relé de nível e um PP 3X2.5MM do pt100.
após o almoço 
fomos ao fornecedor buscar material e voltamos  ao local, Clinpamos as pontas  dos cabos e fizemos o fechamento do motor no barramento,  organizamos os cabos dentro da eletrocalhas conforme pedido do fiscal Jamil .

obs : motor não foi testado pois está sem a eletrovalvula na tubulação,  fiscal Felipe  autorizou a fechar a demanda. 

material  vector 
7 terminais TC 70mm
20 abraçadeiras de nylon 
1 fita isolante 
1 fita autofusao ";07/08/2024 00:00;
2186082;3 / ELÉTRICA - PREDITIVA;153;JD DOS BURITIS;2;PTB-325;<Null>;MÁRIO CARNEIRO,  - ESQ. CLÓVIS COSTA;JARDIM DOS BURITIS;5;Elétrica;56 Vector - Equipe Elétrica - José / Willian;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO, SUSPENSO, DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;06/08/2024 07:50;13/08/2024;MSALVADOR;<Null>;Não-sem flag;"PTB 325 ESTÁ DESARMANDO COM FREQUÊNCIA, REALIZAR MANUTENÇÃO NECESSÁRIA.
OBS: PTB FOI RESETADO DEVIDO BAIXO NÍVEL.";"Equipe foi ao local realizamos testes e megamos motor conforme fotos insolação está baixa, Erro 71 que estava desarmado a soft era contato de by_pass aberto foi sugerido pelo fiscal Jamil a substituição da soft starter para solucionar o problema, realizamos busca de uma nova soft e voltamos apois o almoço, feito a substituição da soft starter e feito parametrização e realizamos testes e aguardamos uns minutos em funcionamento a soft durante os testes não apresentou mais falhas, foi deixado a retirada no almoxarifado conforme orientações do Jamil. 

material semae:
1 sorft starter de 81A. ";07/08/2024 00:00;
2186084;1 / ELÉTRICA - CORRETIVA;86;MARIA ZORITA;1;PTB-198;<Null>;CASMIN ALVES DE MOURA, S/N;LOTEAMENTO PARQUE RESIDENCIAL MARIA ZORITA;5;Elétrica;56 Vector - Equipe Elétrica - Lucas / Jailson;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;06/08/2024 07:51;13/08/2024;MSALVADOR;<Null>;Não-sem flag;"Elétrica - serviço a ser executado hoje às 09:00 - colocar terminal olhal 35 mm2 nos cabos do bombeador que serão conectados à soft-starter.

";"-Deslocamento até demanda.
-Pós chegada, com acompanhamento de Nelson deliberto, foi realizado a crimpagem dos cabos da bomba.

MATERIAL VECTOR:
-3 TERMINAL TM 35MM.
-1 FITA ISOLANTE.";07/08/2024 00:00;
2186219;1 / MECÂNICA - CORRETIVA;112;ALTA VISTA;1;GERAL;<Null>;ROSA LARINI DE OLIVEIRA, 105;RESIDENCIAL ALTA VISTA;6;Mecânica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;06/08/2024 10:03;13/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"Reparar vazamento no colar de tomada do ponto de aplicação de cloro.
";<Null>;07/08/2024 08:01;
2186231;1 / MECÂNICA - CORRETIVA;79;PARQUE DOS PASSAROS II;1;PTB-192;<Null>;DOS SABIÁS, S/N - COND. PQ DOS PASSAROS II;LOTEAMENTO PARQUE DOS PÁSSAROS;6;Mecânica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;06/08/2024 10:21;13/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Soldar grade do padrão de entrada.;<Null>;07/08/2024 08:01;
2186233;1 / MECÂNICA - CORRETIVA;88;CAETANO;7;PTB-272;<Null>;JOÃO NAZÁRIO DA SILVA,  - ESQ VALDIVIA DO CARMO GONÇALVE;LOTEAMENTO SETPARQUE AVENIDA 2;6;Mecânica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;06/08/2024 10:22;13/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Soldar grade do padrão de entrada do PTB 272.;<Null>;07/08/2024 08:01;
2186246;1 / ELÉTRICA - CORRETIVA;17;SÃO FRANCISCO;3;PTB-062;<Null>;GIANINO KAISER, S/N;JARDIM SÃO FRANCISCO;5;Elétrica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;06/08/2024 10:40;13/08/2024;MSALVADOR;<Null>;Não-sem flag;Iluminação externa do reservatório não está funcionando. Realizar manutenção.;<Null>;07/08/2024 08:01;
2186248;1 / ELÉTRICA - CORRETIVA;11;Núcelo de Supervisão Fiscal, Judicial e Arquivo Geral;<Null>;<Null>;<Null>;ANTONIO DE GODOY, 2181;JARDIM DOS SEIXAS;5;Elétrica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;06/08/2024 10:41;13/08/2024;MSALVADOR;<Null>;Não-sem flag;Favor fazer adequação elétrica para o computador da servidora Maria no arquivo geral.;<Null>;07/08/2024 08:01;
2186249;1 / ELÉTRICA - CORRETIVA;28;HIGIENÓPOLIS;4;PTB-218;<Null>;GIANINO KAISER, S/N;JARDIM SÃO FRANCISCO;5;Elétrica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;06/08/2024 10:43;13/08/2024;MSALVADOR;<Null>;Não-sem flag;Substituir sinaleiro queimado (bomba desligada) e ventoinha do painel do PTB 218.;<Null>;07/08/2024 08:01;
2186251;1 / ELÉTRICA - CORRETIVA;35;MORUMBI;2;PTB - 219;<Null>;DOUTOR ANTONIO DOS SANTOS GALANTE, S/N;JARDIM MICHEL JACOB;5;Elétrica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;06/08/2024 10:44;13/08/2024;MSALVADOR;<Null>;Não-sem flag;Refletor externo não está acendendo conforme verificado na preventiva. Realizar manutenção.;<Null>;07/08/2024 08:01;
2186284;1 / MECÂNICA - CORRETIVA;<Null>;<Null>;<Null>;<Null>;<Null>;NÍVEA DULCE TEDESCHI CONFORTI, s/ nº;RESIDENCIAL MARIA JULIA;6;Mecânica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;06/08/2024 11:33;13/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"Soldar corrente com cadeado no portão do PTG 011, na Av. Nívea Dulce Tedeschi, em frente ao Residencial Maria Júlia.
Buscar o cadeado na CCO. 
A/C Marcelo Oliveira.";<Null>;07/08/2024 08:01;
2186335;1 / ELÉTRICA - CORRETIVA;15;VIENA;2;PTB-153;<Null>;JOSÉ DEL CAMPO, s/n;JARDIM VIENA;5;Elétrica;56 Vector - Equipe Elétrica - Alex Rocha / Luis Fernando;21;EM CAMPO;<Null>;<Null>;<Null>;06/08/2024 12:52;13/08/2024;MSALVADOR;<Null>;Não-sem flag;Horímetro travado;<Null>;07/08/2024 08:01;
2186429;1 / ELÉTRICA - CORRETIVA;1;BASE OPERACIONAL DSA;1;GERAL;<Null>;OTÁVIO LUIZ DE MARCHI, 333;DISTRITO INDUSTRIAL WALDEMAR DE OLIVEIRA VERDI;5;Elétrica;56 Vector - Equipe Elétrica - Lucas / Jailson;21;EM CAMPO;<Null>;<Null>;<Null>;06/08/2024 15:06;13/08/2024;MSALVADOR;<Null>;Não-sem flag;Reparo em cabos rompidos em obra do SeMAE na rua General Glicério, esquina com a rua José Nogueira de Carvalho.;<Null>;07/08/2024 08:01;
2186486;1 / ELÉTRICA - CORRETIVA;1;ESTAÇÃO DE TRATAMENTO DE ÁGUA;1;GERAL;<Null>;SÃO PAULO, 2231;JARDIM DOS SEIXAS;5;Elétrica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;06/08/2024 16:00;13/08/2024;MSALVADOR;<Null>;Não-sem flag;Instalar relé de nível para proteção de sucção da bomba 03 de captação. Realizar testes de funcionamento de comunicação Modbus RTU do inversor com o supervisório da ETA.;<Null>;07/08/2024 08:01;
2186495;1 / ELÉTRICA - CORRETIVA;147;DAMHA I;1;GERAL;<Null>;NADIMA DAMHA, ;PARQUE RESIDENCIAL DAMHA;5;Elétrica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;06/08/2024 16:34;13/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Elétrica - Montar padrão C3 100A 35mm2 no poste recém instalado.;<Null>;07/08/2024 08:01;
2186530;1 / ELÉTRICA - CORRETIVA;147;DAMHA I;1;GERAL;<Null>;NADIMA DAMHA, ;PARQUE RESIDENCIAL DAMHA;5;Elétrica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;07/08/2024 06:41;14/08/2024;MSALVADOR;<Null>;Não-sem flag;Elétrica - Montar padrão C3 100A 35mm2 no poste recém instalado.;<Null>;07/08/2024 08:01;
2186531;1 / ELÉTRICA - CORRETIVA;147;DAMHA I;1;GERAL;<Null>;NADIMA DAMHA, ;PARQUE RESIDENCIAL DAMHA;5;Elétrica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;07/08/2024 07:25;14/08/2024;MSALVADOR;<Null>;Não-sem flag;Elétrica- Instalar painel QDF (já montado, está no reuso) no interior do reservatório. Avisar Pedro.;<Null>;07/08/2024 08:01;
